[2014-12-16 13:00:04] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":213} []
[2014-12-16 13:00:07] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2508} []
[2014-12-16 13:00:07] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":226} []
[2014-12-16 13:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1411} []
[2014-12-16 13:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":145} []
[2014-12-16 13:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":105} []
[2014-12-16 13:30:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/topsellers] =-=-= ^traced^ =-=-=  {"response_time":98} []
[2014-12-16 13:30:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/search/john] =-=-= ^traced^ =-=-=  {"response_time":2453} []
[2014-12-16 13:30:06] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/keys/] =-=-= ^traced^ =-=-=  {"response_time":309} []
[2014-12-16 14:00:02] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/featured/] =-=-= ^traced^ =-=-=  {"response_time":1200} []
[2014-12-16 14:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/all/] =-=-= ^traced^ =-=-=  {"response_time":313} []
[2014-12-16 14:00:03] Trace Log.INFO: [http://gwlessons.cloudapp.net/api/v1/products/free/] =-=-= ^traced^ =-=-=  {"response_time":181} []
